 from   to   via     T_slow    T_thermal     mfp_s       mfp_t    
   300   280   278   7.555E-04   1.739E-02   1.783E-03   4.458E-02
   280   281   278   5.388E-02   6.733E-01   1.783E-03   4.469E-02
   280   300   278   6.798E-04   1.569E-02   1.783E-03   4.469E-02
   280   280   278   0.000E+00   0.000E+00   1.783E-03   4.469E-02
   316   316   279   0.000E+00   0.000E+00   1.759E-03   4.082E-02
   316   276   279   1.793E-03   3.563E-02   1.759E-03   4.082E-02
   316   282   279   3.424E-02   5.337E-01   1.759E-03   4.082E-02
   276   316   279   5.128E-03   1.013E-01   1.759E-03   4.057E-02
   276   276   279   0.000E+00   0.000E+00   1.759E-03   4.057E-02
   276   282   279   2.375E-02   3.868E-01   1.759E-03   4.057E-02
   282   316   279   2.929E-02   4.656E-01   1.759E-03   4.224E-02
   282   276   279   7.109E-03   1.187E-01   1.759E-03   4.224E-02
   282   282   279   0.000E+00   0.000E+00   1.759E-03   4.224E-02
   278   278   280   0.000E+00   0.000E+00   1.789E-03   4.439E-02
   278   284   280   2.569E-02   4.584E-01   1.789E-03   4.439E-02
   278  3742   280   2.365E-03   5.417E-02   1.789E-03   4.439E-02
   284   278   280   1.479E-02   2.671E-01   1.789E-03   4.571E-02
   284   284   280   0.000E+00   0.000E+00   1.789E-03   4.571E-02
   284  3742   280   1.590E-02   2.864E-01   1.789E-03   4.571E-02
  3742   278   280   2.238E-03   5.148E-02   1.789E-03   4.459E-02
  3742   284   280   2.614E-02   4.666E-01   1.789E-03   4.459E-02
  3742  3742   280   0.000E+00   0.000E+00   1.789E-03   4.459E-02
   282   282   281   0.000E+00   0.000E+00   1.776E-03   4.277E-02
   282   283   281   1.350E-03   3.012E-02   1.776E-03   4.277E-02
   282   278   281   3.439E-02   5.414E-01   1.776E-03   4.277E-02
   283   282   281   1.834E-03   4.070E-02   1.776E-03   4.259E-02
   283   283   281   0.000E+00   0.000E+00   1.776E-03   4.259E-02
   283   278   281   3.227E-02   5.106E-01   1.776E-03   4.259E-02
   278   282   281   2.190E-02   3.522E-01   1.776E-03   4.403E-02
   278   283   281   1.528E-02   2.455E-01   1.776E-03   4.403E-02
   278   278   281   0.000E+00   0.000E+00   1.776E-03   4.403E-02
   279   279   282   0.000E+00   0.000E+00   1.772E-03   4.171E-02
   279   281   282   2.906E-02   3.885E-01   1.772E-03   4.171E-02
   279  3741   282   1.964E-02   2.638E-01   1.772E-03   4.171E-02
   281   279   282   4.642E-02   6.298E-01   1.772E-03   4.302E-02
   281   281   282   0.000E+00   0.000E+00   1.772E-03   4.302E-02
   281  3741   282   7.703E-04   1.731E-02   1.772E-03   4.302E-02
  3741   279   282   4.451E-02   6.078E-01   1.772E-03   4.320E-02
  3741   281   282   1.095E-03   2.463E-02   1.772E-03   4.320E-02
  3741  3741   282   0.000E+00   0.000E+00   1.772E-03   4.320E-02
   248   248   283   0.000E+00   0.000E+00   1.766E-03   4.130E-02
   248   249   283   3.211E-02   3.900E-01   1.766E-03   4.130E-02
   248   281   283   2.419E-02   2.964E-01   1.766E-03   4.130E-02
   249   248   283   5.425E-02   6.696E-01   1.766E-03   4.273E-02
   249   249   283   0.000E+00   0.000E+00   1.766E-03   4.273E-02
   249   281   283   5.760E-04   1.298E-02   1.766E-03   4.273E-02
   281   248   283   5.307E-02   6.573E-01   1.766E-03   4.286E-02
   281   249   283   7.442E-04   1.678E-02   1.766E-03   4.286E-02
   281   281   283   0.000E+00   0.000E+00   1.766E-03   4.286E-02
   280   280   284   0.000E+00   0.000E+00   1.810E-03   4.547E-02
   280   293   284   2.759E-02   3.246E-01   1.810E-03   4.547E-02
   280  3712   284   3.430E-02   4.014E-01   1.810E-03   4.547E-02
   293   280   284   5.839E-02   6.934E-01   1.810E-03   4.662E-02
   293   293   284   0.000E+00   0.000E+00   1.810E-03   4.662E-02
   293  3712   284   7.929E-04   1.839E-02   1.810E-03   4.662E-02
  3712   280   284   5.941E-02   7.044E-01   1.810E-03   4.677E-02
  3712   293   284   6.501E-04   1.513E-02   1.810E-03   4.677E-02
  3712  3712   284   0.000E+00   0.000E+00   1.810E-03   4.677E-02
   670   670   285   0.000E+00   0.000E+00   1.788E-03   4.389E-02
   670  3720   285   2.795E-02   4.567E-01   1.788E-03   4.389E-02
   670   290   285   6.905E-03   1.269E-01   1.788E-03   4.389E-02
  3720   670   285   2.773E-02   4.588E-01   1.788E-03   4.510E-02
  3720  3720   285   0.000E+00   0.000E+00   1.788E-03   4.510E-02
  3720   290   285   7.173E-03   1.329E-01   1.788E-03   4.510E-02
   290   670   285   1.382E-02   2.570E-01   1.788E-03   4.483E-02
   290  3720   285   1.448E-02   2.672E-01   1.788E-03   4.483E-02
   290   290   285   0.000E+00   0.000E+00   1.788E-03   4.483E-02
  3712  3712   286   0.000E+00   0.000E+00   1.845E-03   4.774E-02
  3712   287   286   2.538E-03   5.234E-02   1.845E-03   4.774E-02
  3712  3713   286   4.134E-02   5.993E-01   1.845E-03   4.774E-02
   287  3712   286   4.810E-03   9.994E-02   1.845E-03   4.839E-02
   287   287   286   0.000E+00   0.000E+00   1.845E-03   4.839E-02
   287  3713   286   3.358E-02   5.080E-01   1.845E-03   4.839E-02
  3713  3712   286   3.175E-02   4.633E-01   1.845E-03   4.901E-02
  3713   287   286   1.365E-02   2.065E-01   1.845E-03   4.901E-02
  3713  3713   286   0.000E+00   0.000E+00   1.845E-03   4.901E-02
   293   293   287   0.000E+00   0.000E+00   1.841E-03   4.745E-02
   293   311   287   4.218E-02   5.198E-01   1.841E-03   4.745E-02
   293   286   287   1.592E-02   1.993E-01   1.841E-03   4.745E-02
   311   293   287   5.617E-02   6.981E-01   1.841E-03   4.859E-02
   311   311   287   0.000E+00   0.000E+00   1.841E-03   4.859E-02
   311   286   287   9.142E-04   1.988E-02   1.841E-03   4.859E-02
   286   293   287   4.973E-02   6.295E-01   1.841E-03   4.842E-02
   286   311   287   2.157E-03   4.668E-02   1.841E-03   4.842E-02
   286   286   287   0.000E+00   0.000E+00   1.841E-03   4.842E-02
  3712  3712   288   0.000E+00   0.000E+00   1.816E-03   4.693E-02
  3712  3721   288   8.088E-03   1.637E-01   1.816E-03   4.693E-02
  3712  3720   288   2.277E-02   3.972E-01   1.816E-03   4.693E-02
  3721  3712   288   6.369E-03   1.289E-01   1.816E-03   4.714E-02
  3721  3721   288   0.000E+00   0.000E+00   1.816E-03   4.714E-02
  3721  3720   288   2.691E-02   4.566E-01   1.816E-03   4.714E-02
  3720  3712   288   1.402E-02   2.418E-01   1.816E-03   4.589E-02
  3720  3721   288   2.095E-02   3.536E-01   1.816E-03   4.589E-02
  3720  3720   288   0.000E+00   0.000E+00   1.816E-03   4.589E-02
  3713  3713   289   0.000E+00   0.000E+00   1.874E-03   4.977E-02
  3713   302   289   1.779E-02   2.054E-01   1.874E-03   4.977E-02
  3713    78   289   4.836E-02   5.500E-01   1.874E-03   4.977E-02
   302  3713   289   5.759E-02   6.694E-01   1.874E-03   5.051E-02
   302   302   289   0.000E+00   0.000E+00   1.874E-03   5.051E-02
   302    78   289   2.086E-03   4.466E-02   1.874E-03   5.051E-02
    78  3713   289   6.443E-02   7.349E-01   1.874E-03   5.064E-02
    78   302   289   8.531E-04   1.833E-02   1.874E-03   5.064E-02
    78    78   289   0.000E+00   0.000E+00   1.874E-03   5.064E-02
   285   285   290   0.000E+00   0.000E+00   1.789E-03   4.477E-02
   285   726   290   8.397E-03   1.649E-01   1.789E-03   4.477E-02
   285   728   290   2.195E-02   3.736E-01   1.789E-03   4.477E-02
   726   285   290   4.329E-03   8.609E-02   1.789E-03   4.571E-02
   726   726   290   0.000E+00   0.000E+00   1.789E-03   4.571E-02
   726   728   290   3.223E-02   5.182E-01   1.789E-03   4.571E-02
   728   285   290   9.720E-03   1.647E-01   1.789E-03   4.434E-02
   728   726   290   2.760E-02   4.394E-01   1.789E-03   4.434E-02
   728   728   290   0.000E+00   0.000E+00   1.789E-03   4.434E-02
  3741  3741   291   0.000E+00   0.000E+00   1.771E-03   4.319E-02
  3741   670   291   5.786E-03   1.135E-01   1.771E-03   4.319E-02
  3741   669   291   2.685E-02   4.485E-01   1.771E-03   4.319E-02
   670  3741   291   8.552E-03   1.689E-01   1.771E-03   4.343E-02
   670   670   291   0.000E+00   0.000E+00   1.771E-03   4.343E-02
   670   669   291   2.036E-02   3.566E-01   1.771E-03   4.343E-02
   669  3741   291   2.228E-02   3.681E-01   1.771E-03   4.176E-02
   669   670   291   1.147E-02   1.965E-01   1.771E-03   4.176E-02
   669   669   291   0.000E+00   0.000E+00   1.771E-03   4.176E-02
   252   252   292   0.000E+00   0.000E+00   2.738E-03   5.404E-02
   252   247   292   5.085E-02   5.499E-01   2.738E-03   5.404E-02
   252   237   292   1.046E-02   1.194E-01   2.738E-03   5.404E-02
   247   252   292   5.862E-02   6.474E-01   2.738E-03   5.743E-02
   247   247   292   0.000E+00   0.000E+00   2.738E-03   5.743E-02
   247   237   292   2.109E-03   3.330E-02   2.738E-03   5.743E-02
   237   252   292   4.131E-02   4.854E-01   2.738E-03   5.788E-02
   237   247   292   7.256E-03   1.148E-01   2.738E-03   5.788E-02
   237   237   292   0.000E+00   0.000E+00   2.738E-03   5.788E-02
   284   284   293   0.000E+00   0.000E+00   1.818E-03   4.654E-02
   284   303   293   2.069E-03   4.749E-02   1.818E-03   4.654E-02
   284   287   293   3.372E-02   5.356E-01   1.818E-03   4.654E-02
   303   284   293   1.556E-03   3.573E-02   1.818E-03   4.642E-02
   303   303   293   0.000E+00   0.000E+00   1.818E-03   4.642E-02
   303   287   293   3.589E-02   5.649E-01   1.818E-03   4.642E-02
   287   284   293   1.627E-02   2.610E-01   1.818E-03   4.764E-02
   287   303   293   2.278E-02   3.656E-01   1.818E-03   4.764E-02
   287   287   293   0.000E+00   0.000E+00   1.818E-03   4.764E-02
   301   301   294   0.000E+00   0.000E+00   1.838E-03   4.732E-02
   301   274   294   4.780E-02   5.319E-01   1.838E-03   4.732E-02
   301   311   294   1.954E-02   2.200E-01   1.838E-03   4.732E-02
   274   301   294   6.586E-02   7.365E-01   1.838E-03   4.847E-02
   274   274   294   0.000E+00   0.000E+00   1.838E-03   4.847E-02
   274   311   294   6.594E-04   1.446E-02   1.838E-03   4.847E-02
   311   301   294   6.063E-02   6.874E-01   1.838E-03   4.852E-02
   311   274   294   1.491E-03   3.265E-02   1.838E-03   4.852E-02
   311   311   294   0.000E+00   0.000E+00   1.838E-03   4.852E-02
   249   249   295   0.000E+00   0.000E+00   1.784E-03   4.323E-02
   249   255   295   3.003E-02   3.354E-01   1.784E-03   4.323E-02
   249   300   295   3.552E-02   3.951E-01   1.784E-03   4.323E-02
   255   249   295   6.267E-02   7.075E-01   1.784E-03   4.459E-02
   255   255   295   0.000E+00   0.000E+00   1.784E-03   4.459E-02
   255   300   295   5.861E-04   1.346E-02   1.784E-03   4.459E-02
   300   249   295   6.335E-02   7.142E-01   1.784E-03   4.461E-02
   300   255   295   5.020E-04   1.154E-02   1.784E-03   4.461E-02
   300   300   295   0.000E+00   0.000E+00   1.784E-03   4.461E-02
   307   307   296   0.000E+00   0.000E+00   1.907E-03   5.208E-02
   307   297   296   9.879E-04   2.293E-02   1.907E-03   5.208E-02
   307  3892   296   5.951E-02   7.113E-01   1.907E-03   5.208E-02
   297   307   296   1.202E-03   2.786E-02   1.907E-03   5.204E-02
   297   297   296   0.000E+00   0.000E+00   1.907E-03   5.204E-02
   297  3892   296   5.821E-02   6.982E-01   1.907E-03   5.204E-02
  3892   307   296   3.479E-02   4.151E-01   1.907E-03   5.239E-02
  3892   297   296   2.793E-02   3.353E-01   1.907E-03   5.239E-02
  3892  3892   296   0.000E+00   0.000E+00   1.907E-03   5.239E-02
   270   270   297   0.000E+00   0.000E+00   1.898E-03   5.114E-02
   270   268   297   4.729E-02   4.446E-01   1.898E-03   5.114E-02
   270   296   297   3.854E-02   3.628E-01   1.898E-03   5.114E-02
   268   270   297   8.381E-02   7.898E-01   1.898E-03   5.211E-02
   268   268   297   0.000E+00   0.000E+00   1.898E-03   5.211E-02
   268   296   297   4.952E-04   1.163E-02   1.898E-03   5.211E-02
   296   270   297   8.288E-02   7.825E-01   1.898E-03   5.213E-02
   296   268   297   6.018E-04   1.412E-02   1.898E-03   5.213E-02
   296   296   297   0.000E+00   0.000E+00   1.898E-03   5.213E-02
   308   308   298   0.000E+00   0.000E+00   1.870E-03   5.007E-02
   308   274   298   3.468E-03   6.703E-02   1.870E-03   5.007E-02
   308   299   298   6.163E-02   6.693E-01   1.870E-03   5.007E-02
   274   308   298   1.763E-03   3.380E-02   1.870E-03   4.933E-02
   274   274   298   0.000E+00   0.000E+00   1.870E-03   4.933E-02
   274   299   298   6.952E-02   7.337E-01   1.870E-03   4.933E-02
   299   308   298   2.259E-02   2.468E-01   1.870E-03   5.043E-02
   299   274   298   5.030E-02   5.341E-01   1.870E-03   5.043E-02
   299   299   298   0.000E+00   0.000E+00   1.870E-03   5.043E-02
   298   298   299   0.000E+00   0.000E+00   1.881E-03   5.034E-02
   298  3527   299   7.986E-04   1.747E-02   1.881E-03   5.034E-02
   298   307   299   6.571E-02   7.365E-01   1.881E-03   5.034E-02
  3527   298   299   1.655E-03   3.612E-02   1.881E-03   5.028E-02
  3527  3527   299   0.000E+00   0.000E+00   1.881E-03   5.028E-02
  3527   307   299   6.057E-02   6.882E-01   1.881E-03   5.028E-02
   307   298   299   4.672E-02   5.273E-01   1.881E-03   5.137E-02
   307  3527   299   2.077E-02   2.382E-01   1.881E-03   5.137E-02
   307   307   299   0.000E+00   0.000E+00   1.881E-03   5.137E-02
   278   278   300   0.000E+00   0.000E+00   1.787E-03   4.435E-02
   278   295   300   1.301E-03   2.965E-02   1.787E-03   4.435E-02
   278   303   300   4.000E-02   5.844E-01   1.787E-03   4.435E-02
   295   278   300   1.154E-03   2.626E-02   1.787E-03   4.425E-02
   295   295   300   0.000E+00   0.000E+00   1.787E-03   4.425E-02
   295   303   300   4.076E-02   5.936E-01   1.787E-03   4.425E-02
   303   278   300   2.040E-02   3.018E-01   1.787E-03   4.554E-02
   303   295   300   2.333E-02   3.457E-01   1.787E-03   4.554E-02
   303   303   300   0.000E+00   0.000E+00   1.787E-03   4.554E-02
   303   303   301   0.000E+00   0.000E+00   1.817E-03   4.637E-02
   303   250   301   1.325E-03   3.009E-02   1.817E-03   4.637E-02
   303   294   301   4.755E-02   6.312E-01   1.817E-03   4.637E-02
   250   303   301   9.107E-04   2.072E-02   1.817E-03   4.632E-02
   250   250   301   0.000E+00   0.000E+00   1.817E-03   4.632E-02
   250   294   301   4.990E-02   6.577E-01   1.817E-03   4.632E-02
   294   303   301   2.071E-02   2.776E-01   1.817E-03   4.750E-02
   294   250   301   3.172E-02   4.201E-01   1.817E-03   4.750E-02
   294   294   301   0.000E+00   0.000E+00   1.817E-03   4.750E-02
   308   308   302   0.000E+00   0.000E+00   1.881E-03   5.036E-02
   308   312   302   4.214E-02   6.202E-01   1.881E-03   5.036E-02
   308   289   302   2.060E-03   4.267E-02   1.881E-03   5.036E-02
   312   308   302   3.532E-02   5.221E-01   1.881E-03   5.140E-02
   312   312   302   0.000E+00   0.000E+00   1.881E-03   5.140E-02
   312   289   302   9.725E-03   1.521E-01   1.881E-03   5.140E-02
   289   308   302   5.480E-03   1.134E-01   1.881E-03   5.044E-02
   289   312   302   3.087E-02   4.796E-01   1.881E-03   5.044E-02
   289   289   302   0.000E+00   0.000E+00   1.881E-03   5.044E-02
   300   300   303   0.000E+00   0.000E+00   1.807E-03   4.527E-02
   300   301   303   2.577E-02   2.943E-01   1.807E-03   4.527E-02
   300   293   303   3.879E-02   4.414E-01   1.807E-03   4.527E-02
   301   300   303   6.084E-02   7.000E-01   1.807E-03   4.646E-02
   301   301   303   0.000E+00   0.000E+00   1.807E-03   4.646E-02
   301   293   303   8.215E-04   1.887E-02   1.807E-03   4.646E-02
   293   300   303   6.274E-02   7.191E-01   1.807E-03   4.653E-02
   293   301   303   5.610E-04   1.293E-02   1.807E-03   4.653E-02
   293   293   303   0.000E+00   0.000E+00   1.807E-03   4.653E-02
    78    78   304   0.000E+00   0.000E+00   1.883E-03   5.091E-02
    78   314   304   1.593E-02   2.922E-01   1.883E-03   5.091E-02
    78   657   304   1.553E-02   2.861E-01   1.883E-03   5.091E-02
   314    78   304   8.547E-03   1.576E-01   1.883E-03   5.158E-02
   314   314   304   0.000E+00   0.000E+00   1.883E-03   5.158E-02
   314   657   304   2.957E-02   4.812E-01   1.883E-03   5.158E-02
   657    78   304   8.371E-03   1.534E-01   1.883E-03   5.047E-02
   657   314   304   2.971E-02   4.794E-01   1.883E-03   5.047E-02
   657   657   304   0.000E+00   0.000E+00   1.883E-03   5.047E-02
   312   312   305   0.000E+00   0.000E+00   1.909E-03   5.216E-02
   312  3893   305   3.411E-02   5.007E-01   1.909E-03   5.216E-02
   312  3022   305   1.048E-02   1.798E-01   1.909E-03   5.216E-02
  3893   312   305   3.196E-02   4.698E-01   1.909E-03   5.249E-02
  3893  3893   305   0.000E+00   0.000E+00   1.909E-03   5.249E-02
  3893  3022   305   1.327E-02   2.165E-01   1.909E-03   5.249E-02
  3022   312   305   1.640E-02   2.815E-01   1.909E-03   5.236E-02
  3022  3893   305   2.227E-02   3.610E-01   1.909E-03   5.236E-02
  3022  3022   305   0.000E+00   0.000E+00   1.909E-03   5.236E-02
   312   312   306   0.000E+00   0.000E+00   1.909E-03   5.215E-02
   312   307   306   1.392E-03   3.235E-02   1.909E-03   5.215E-02
   312  3894   306   4.810E-02   6.566E-01   1.909E-03   5.215E-02
   307   312   306   1.744E-03   4.046E-02   1.909E-03   5.211E-02
   307   307   306   0.000E+00   0.000E+00   1.909E-03   5.211E-02
   307  3894   306   4.635E-02   6.364E-01   1.909E-03   5.211E-02
  3894   312   306   2.923E-02   3.989E-01   1.909E-03   5.247E-02
  3894   307   306   2.237E-02   3.091E-01   1.909E-03   5.247E-02
  3894  3894   306   0.000E+00   0.000E+00   1.909E-03   5.247E-02
   299   299   307   0.000E+00   0.000E+00   1.899E-03   5.120E-02
   299   296   307   4.329E-02   4.349E-01   1.899E-03   5.120E-02
   299   306   307   3.558E-02   3.571E-01   1.899E-03   5.120E-02
   296   299   307   7.626E-02   7.709E-01   1.899E-03   5.215E-02
   296   296   307   0.000E+00   0.000E+00   1.899E-03   5.215E-02
   296   306   307   5.890E-04   1.384E-02   1.899E-03   5.215E-02
   306   299   307   7.528E-02   7.628E-01   1.899E-03   5.220E-02
   306   296   307   7.106E-04   1.668E-02   1.899E-03   5.220E-02
   306   306   307   0.000E+00   0.000E+00   1.899E-03   5.220E-02
   311   311   308   0.000E+00   0.000E+00   1.871E-03   4.941E-02
   311   298   308   1.433E-02   1.635E-01   1.871E-03   4.941E-02
   311   302   308   5.369E-02   5.967E-01   1.871E-03   4.941E-02
   298   311   308   5.598E-02   6.436E-01   1.871E-03   5.006E-02
   298   298   308   0.000E+00   0.000E+00   1.871E-03   5.006E-02
   298   302   308   3.076E-03   6.147E-02   1.871E-03   5.006E-02
   302   311   308   6.637E-02   7.410E-01   1.871E-03   5.044E-02
   302   298   308   9.661E-04   1.944E-02   1.871E-03   5.044E-02
   302   302   308   0.000E+00   0.000E+00   1.871E-03   5.044E-02
  2681  2681   309   0.000E+00   0.000E+00   8.097E-03   1.449E-01
  2681   123   309   2.214E-02   8.717E-02   8.097E-03   1.449E-01
  2681   534   309   4.017E-01   8.630E-01   8.097E-03   1.449E-01
   123  2681   309   3.506E-02   1.380E-01   8.097E-03   1.449E-01
   123   123   309   0.000E+00   0.000E+00   8.097E-03   1.449E-01
   123   534   309   3.605E-01   8.048E-01   8.097E-03   1.449E-01
   534  2681   309   2.794E-01   6.015E-01   8.097E-03   1.522E-01
   534   123   309   1.583E-01   3.544E-01   8.097E-03   1.522E-01
